"QRATE","Date","Date.Original","Location","Latitude","Longitude","side","Reliable","Sex","ID"
3,1988-07-28,"1988-07-28 12:19:00","Gully","43.828333333333","-58.925","Left","No","UNK","242"
3,1988-07-28,"1988-07-28 12:23:00","Gully","43.828333333333","-58.925","Left","No","UNK","242"
3,1988-07-28,"1988-07-28 12:23:00","Gully","43.828333333333","-58.925","Left","No","UNK","244"
3,1988-07-28,"1988-07-28 12:23:00","Gully","43.828333333333","-58.925","Left","No","UNK","242"
3,1988-07-28,"1988-07-28 12:23:00","Gully","43.828333333333","-58.925","Left","No","UNK","244"
3,1988-07-28,"1988-07-28 12:23:00","Gully","43.828333333333","-58.925","Left","No","UNK","242"
3,1988-07-28,"1988-07-28 12:40:00","Gully","43.828333333333","-58.925","Left","No","UNK","78"
3,1988-07-28,"1988-07-28 12:50:00","Gully","43.828333333333","-58.925","Left","No","UNK","78"
3,1988-07-28,"1988-07-28 12:50:00","Gully","43.828333333333","-58.925","Left","No","UNK","78"
3,1988-07-28,"1988-07-28 12:50:00","Gully","43.828333333333","-58.925","Right","No","UNK","245"
3,1988-08-01,"1988-08-01 17:10:00","Gully","43.935","-58.963333333333","Right","Yes","MaleM","37"
3,1988-08-01,"1988-08-01 17:10:00","Gully","43.935","-58.963333333333","Right","Yes","MaleM","37"
3,1988-08-01,"1988-08-01 17:10:00","Gully","43.935","-58.963333333333","Right","Yes","MaleM","37"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","No","UNK","250"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","No","UNK","250"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","Yes","FemaleJ","251"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","Yes","FemaleJ","251"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","Yes","FemaleJ","251"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.935","-58.963333333333","Right","Yes","FemaleJ","251"
3,1988-08-01,"1988-08-01 17:24:00","Gully","43.94166667","-58.98","Right","Yes","FemaleJ","251"
3,1988-08-01,"1988-08-01 17:35:00","Gully","43.935","-58.963333333333","Right","No","UNK","250"
3,1988-08-01,"1988-08-01 18:20:00","Gully","43.935","-58.963333333333","Left","Yes","MaleM","3"
3,1988-08-01,"1988-08-01 18:20:00","Gully","43.935","-58.963333333333","Left","Yes","MaleM","3"
3,1988-08-01,"1988-08-01 18:20:00","Gully","43.935","-58.963333333333","Left","Yes","UNK","223"
3,1988-08-01,"1988-08-01 18:20:00","Gully","43.935","-58.963333333333","Left","Yes","UNK","43"
3,1988-08-01,"1988-08-01 18:37:00","Gully","43.935","-58.963333333333","Right","Yes","MaleM","3"
3,1988-08-01,"1988-08-01 18:37:00","Gully","43.935","-58.963333333333","Right","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
4,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","2"
4,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","2"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.865","-58.93166667","Left","Yes","MaleM","3"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-23,"1989-07-23 11:10:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-23,"1989-07-23 11:30:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","2"
3,1989-07-23,"1989-07-23 11:30:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","2"
4,1989-07-23,"1989-07-23 11:30:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","5"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","5"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","No","UNK","8"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","5"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","No","UNK","8"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","No","UNK","8"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","No","UNK","8"
3,1989-07-23,"1989-07-23 12:50:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","5"
3,1989-07-23,"1989-07-23 13:18:00","Gully","43.828333333333","-58.925","Left","No","UNK","6"
3,1989-07-23,"1989-07-23 13:18:00","Gully","43.828333333333","-58.925","Left","No","UNK","6"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Left","No","UNK","6"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","No","UNK","8"
4,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","No","UNK","8"
3,1989-07-24,"1989-07-24 09:36:00","Gully","43.858333333333","-58.855","Right","No","UNK","8"
3,1989-07-24,"1989-07-24 09:40:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:40:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 09:40:00","Gully","43.858333333333","-58.855","Left","Yes","UNK","9"
3,1989-07-24,"1989-07-24 09:41:00","Gully","43.858333333333","-58.855","Right","Yes","UNK","9"
3,1989-07-24,"1989-07-24 09:41:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 10:06:00","Gully","43.858333333333","-58.855","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 10:10:00","Gully","43.858333333333","-58.855","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
4,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
4,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-24,"1989-07-24 11:05:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","3"
3,1989-07-24,"1989-07-24 11:20:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 11:20:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 11:34:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 11:34:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 12:07:00","Gully","43.893333333333","-58.951666666667","Right","No","UNK","8"
3,1989-07-24,"1989-07-24 12:07:00","Gully","43.893333333333","-58.951666666667","Right","No","UNK","8"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","3"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Right","Yes","MaleM","3"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","2"
4,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Right","Yes","MaleM","3"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","2"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","2"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","2"
3,1989-07-24,"1989-07-24 12:15:00","Gully","43.86166667","-58.92833333","Right","No","UNK","8"
4,1989-07-24,"1989-07-24 13:10:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","15"
3,1989-07-24,"1989-07-24 13:10:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","15"
4,1989-07-24,"1989-07-24 13:10:00","Gully","43.893333333333","-58.951666666667","Right","Yes","MaleM","15"
3,1989-07-24,"1989-07-24 13:10:00","Gully","43.893333333333","-58.951666666667","Right","Yes","MaleM","15"
3,1989-07-24,"1989-07-24 13:10:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","15"
3,1989-07-24,"1989-07-24 13:25:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","14"
3,1989-07-24,"1989-07-24 13:25:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","17"
3,1989-07-24,"1989-07-24 13:25:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","17"
3,1989-07-24,"1989-07-24 15:00:00","Gully","43.828333333333","-58.925","Right","No","UNK","22"
3,1989-07-24,"1989-07-24 15:00:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 15:08:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 15:08:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","10"
3,1989-07-24,"1989-07-24 15:17:00","Gully","43.82","-58.881666666667","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","No","UNK","26"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","No","UNK","26"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","No","UNK","24"
3,1989-07-24,"1989-07-24 15:43:00","Gully","43.705","-58.996666666667","Left","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","32"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","No","MaleM","28"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","1"
4,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","No","MaleM","28"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","No","MaleM","28"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 15:49:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","1"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","No","UNK","24"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","Yes","MaleM","21"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82","-58.881666666667","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82833333","-58.89333333","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82833333","-58.89333333","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82833333","-58.89333333","Left","No","UNK","29"
3,1989-07-24,"1989-07-24 16:11:00","Gully","43.82833333","-58.89333333","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:20:00","Gully","43.82","-58.881666666667","Right","No","UNK","41"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","32"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","No","UNK","25"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","No","UNK","29"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82","-58.881666666667","Left","No","UNK","26"
3,1989-07-24,"1989-07-24 16:25:00","Gully","43.82333333","-58.895","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:42:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:45:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","32"
3,1989-07-24,"1989-07-24 16:45:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","13"
3,1989-07-24,"1989-07-24 16:45:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","32"
3,1989-07-24,"1989-07-24 16:45:00","Gully","43.82166667","-58.87166667","Right","No","UNK","22"
3,1989-07-24,"1989-07-24 17:30:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","34"
3,1989-07-24,"1989-07-24 17:30:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","33"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","39"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","40"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","Yes","UNK","39"
3,1989-07-25,"1989-07-25 12:15:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
4,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","39"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Right","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","40"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","Yes","MaleM","37"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.893333333333","-58.951666666667","Right","No","UNK","41"
3,1989-07-25,"1989-07-25 12:23:00","Gully","43.88666667","-58.95166667","Right","Yes","UNK","39"
3,1989-07-25,"1989-07-25 12:27:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:27:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:27:00","Gully","43.88666667","-58.95166667","Left","No","UNK","25"
3,1989-07-25,"1989-07-25 12:49:00","Gully","43.893333333333","-58.951666666667","Left","No","UNK","40"
3,1989-07-25,"1989-07-25 15:42:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","5"
3,1989-07-25,"1989-07-25 15:42:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","5"
3,1989-07-25,"1989-07-25 15:42:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","5"
3,1989-07-25,"1989-07-25 15:42:00","Gully","43.893333333333","-58.951666666667","Right","Yes","UNK","5"
3,1989-07-25,"1989-07-25 15:42:00","Gully","43.893333333333","-58.951666666667","Right","No","UNK","42"
3,1989-07-25,"1989-07-25 17:00:00","Gully","43.828333333333","-58.925","Left","No","UNK","40"
4,1989-07-25,"1989-07-25 17:00:00","Gully","43.828333333333","-58.925","Left","No","UNK","40"
4,1989-07-25,"1989-07-25 17:00:00","Gully","43.828333333333","-58.925","Left","No","UNK","40"
4,1989-07-25,"1989-07-25 17:00:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","39"
3,1989-07-25,"1989-07-25 17:00:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","39"
3,1989-07-25,"1989-07-25 17:25:00","Gully","43.828333333333","-58.925","Right","No","UNK","41"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","43"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","21"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","43"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","21"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","43"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","21"
4,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","43"
4,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","21"
3,1989-07-25,"1989-07-25 18:07:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","21"
3,1989-07-25,"1989-07-25 18:11:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","39"
4,1989-08-03,"1989-08-03 12:24:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","31"
3,1989-08-03,"1989-08-03 12:24:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","45"
3,1989-08-03,"1989-08-03 12:34:00","Gully","43.828333333333","-58.925","Right","No","UNK","46"
3,1989-08-03,"1989-08-03 12:34:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 12:42:00","Gully","43.828333333333","-58.925","Left","No","UNK","49"
3,1989-08-03,"1989-08-03 12:48:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","47"
3,1989-08-03,"1989-08-03 12:48:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 12:48:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 12:48:00","Gully","43.828333333333","-58.925","Right","No","UNK","50"
3,1989-08-03,"1989-08-03 12:48:00","Gully","43.828333333333","-58.925","Right","No","UNK","50"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","No","UNK","52"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","47"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","47"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","51"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","51"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","51"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","No","UNK","52"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","No","UNK","50"
3,1989-08-03,"1989-08-03 13:08:00","Gully","43.828333333333","-58.925","Right","No","UNK","46"
3,1989-08-03,"1989-08-03 13:33:00","Gully","43.828333333333","-58.925","Left","No","UNK","26"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Right","No","FemaleJ","54"
4,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Right","No","FemaleJ","54"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","No","FemaleJ","54"
4,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","32"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","1"
4,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","No","FemaleJ","54"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Left","No","FemaleJ","54"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Right","No","FemaleJ","54"
3,1989-08-03,"1989-08-03 13:57:00","Gully","43.828333333333","-58.925","Right","No","FemaleJ","54"
3,1989-08-03,"1989-08-03 14:01:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","3"
3,1989-08-03,"1989-08-03 14:01:00","Gully","43.828333333333","-58.925","Right","Yes","MaleM","3"
3,1989-08-03,"1989-08-03 17:30:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","9901"
3,1989-08-03,"1989-08-03 17:31:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","9901"
3,1989-08-03,"1989-08-03 17:34:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","57"
3,1989-08-03,"1989-08-03 17:34:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","57"
3,1989-08-03,"1989-08-03 18:09:00","Gully","43.828333333333","-58.925","Right","No","UNK","46"
3,1989-08-04,"1989-08-04 07:12:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","5"
3,1989-08-04,"1989-08-04 07:12:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","5"
3,1989-08-04,"1989-08-04 07:12:00","Gully","43.828333333333","-58.925","Left","Yes","UNK","61"
3,1989-08-04,"1989-08-04 07:12:00","Gully","43.828333333333","-58.925","Left","No","UNK","62"
3,1989-08-04,"1989-08-04 09:04:00","Gully","43.828333333333","-58.925","Right","No","UNK","66"
3,1989-08-04,"1989-08-04 09:04:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","67"
3,1989-08-04,"1989-08-04 09:07:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","67"
3,1989-08-04,"1989-08-04 09:07:00","Gully","43.828333333333","-58.925","Left","No","UNK","62"
3,1989-08-04,"1989-08-04 09:14:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","67"
4,1989-08-04,"1989-08-04 09:14:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","67"
3,1989-08-04,"1989-08-04 09:14:00","Gully","43.828333333333","-58.925","Right","No","UNK","90"
3,1989-08-04,"1989-08-04 09:14:00","Gully","43.828333333333","-58.925","Right","No","UNK","63"
3,1989-08-04,"1989-08-04 09:14:00","Gully","43.828333333333","-58.925","Right","Yes","UNK","67"
3,1989-08-04,"1989-08-04 09:30:00","Gully","43.828333333333","-58.925","Left","No","UNK","69"
3,1989-08-04,"1989-08-04 09:30:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","18"
3,1989-08-04,"1989-08-04 09:30:00","Gully","43.828333333333","-58.925","Left","Yes","MaleM","18"
3,1989-08-04,"1989-08-04 09:30:00","Gully","43.83333333","-58.90333333","Left","Yes","MaleM","18"
3,1989-08-04,"1989-08-04 09:30:00","Gully","43.83166667","-58.905","Left","Yes","MaleM","18"
3,1989-08-04,"1989-08-04 10:45:00","Gully","43.82","-58.881666666667","Right","No","MaleM","74"
3,1989-08-04,"1989-08-04 10:45:00","Gully","43.82","-58.881666666667","Right","No","MaleM","74"
3,1989-08-04,"1989-08-04 10:49:00","Gully","43.82","-58.881666666667","Right","No","MaleM","74"
3,1989-08-04,"1989-08-04 10:49:00","Gully","43.82","-58.881666666667","Right","No","MaleM","74"
3,1989-08-04,"1989-08-04 11:16:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","61"
3,1989-08-04,"1989-08-04 11:16:00","Gully","43.82","-58.881666666667","Left","Yes","UNK","61"
3,1989-08-04,"1989-08-04 11:16:00","Gully","43.82","-58.881666666667","Right","No","UNK","75"
